"","nbsp","sing.sp","FRic","qual.FRic","FEve","FDis","RaoQ","Warning","Error"
"1",4,4,4.02492235949962,1,1,1.34164078649987,2.25,NA,NA
"2",8,4,4.34741302385683,1,0.333333333333333,1.44913767461894,2.625,"Zero distance(s)",NA
"3",5,5,4.78375555162325,0.999998752157598,0.667345586915867,1.47497335864927,2.4,NA,NA
"4",5,5,5.29697474703607,0.989932044429615,0.853021843907179,1.54078006107609,2.4,NA,NA
"5",5,5,4.78375555162325,0.999998752157598,0.667345586915867,1.47497335864927,2.4,NA,NA
"6",5,5,4.78375555162325,0.999998752157598,0.666746575539055,0.532470602684708,0.771571801257304,NA,NA
"7",5,5,0.0891401380500877,0.721989466724852,0.667470758371513,0.296709150031842,0.0898560380275493,"no non-missing arguments to min; returning Inf",NA
