"","nbsp","sing.sp","FRic","qual.FRic","FEve","FDis","RaoQ","Warning","Error"
"4051",18,18,55.1080955473275,0.727953529557704,0.572206052976893,2.13851086067522,6.40900265564945,NA,NA
"4052",15,15,38.0361141224426,0.760598892964567,0.586039972151128,2.30770979706079,5.87657589665001,NA,NA
"4053",11,11,24.7210463953098,0.706359069951388,0.791769835984605,3.13045381596293,10.0570849583809,NA,NA
"4054",12,12,35.2410319619568,0.74200174564392,0.75533278771817,2.77237766131604,8.0828096101794,NA,NA
"4055",12,12,29.8288865187337,0.729440509143432,0.554205653318694,2.91745348101171,9.04709080182551,NA,NA
"4056",17,17,40.6392029046927,0.68880254561893,0.569385310077608,2.77269080437198,8.36544518039247,NA,NA
"4057",14,14,30.8565912951224,0.766650541815387,0.627760139230169,1.68803565244132,3.99732655147543,NA,NA
"4058",13,13,38.3499732135011,0.790781220015534,0.526528170489667,2.2856977399127,6.02647257685001,NA,NA
"4059",12,12,28.3752536758672,0.792015660181973,0.696212555016864,2.42305693012169,6.90864739699335,NA,NA
"4060",18,18,49.3792068121705,0.727990008282641,0.718161319160347,2.49431044963335,7.48546655934258,NA,NA
"4061",12,11,25.215932246353,0.770568588594766,0.681979305060924,2.33763996552428,6.08540460479042,"Zero distance(s)",NA
"4062",15,15,41.9884975752603,0.744391935022257,0.629426054702258,2.79674433404798,8.91735554770279,NA,NA
"4063",14,14,37.1331514672144,0.753921931787422,0.492230891632833,2.01541509627284,4.29571124717638,NA,NA
"4064",16,16,37.1664377626253,0.73265412533507,0.698043250606691,2.23112075314951,6.2970269129223,NA,NA
"4065",13,12,29.9736767091711,0.781076424862185,0.688662774162325,3.14579014962838,10.3101470575895,"Zero distance(s)",NA
"4066",12,12,31.07945105802,0.798849164269798,0.738072928959146,3.1180206812248,10.8979975863041,NA,NA
"4067",11,11,30.0318039851265,0.726066722271974,0.327276842040027,1.46138618856177,2.95938316286965,NA,NA
"4068",12,12,34.9657687515198,0.760341911071086,0.553915908325331,1.54771210141038,2.81827195965128,NA,NA
"4069",12,12,27.8164937605839,0.82345276904139,0.550020886998693,1.79842426765328,4.2802733380725,NA,NA
"4070",14,14,35.3685299463771,0.71392802912773,0.594150634826776,2.58941361951284,7.68806506645614,NA,NA
"4071",13,13,32.1523347113274,0.756131680280599,0.677281581889607,1.58699960954431,3.73258592472069,NA,NA
"4072",9,9,23.6333191394907,0.796680207117182,0.701322323553593,1.67302538697117,4.38346396173845,NA,NA
"4073",9,9,25.3921592605754,0.817722420773999,0.460532641379354,1.50743945597613,3.20229960443762,NA,NA
"4074",13,13,32.0096616233363,0.783235401724045,0.647409798290838,1.61787606719989,4.34106287073384,NA,NA
"4075",14,14,32.8179904703414,0.771416757272724,0.714308123497342,2.86731576158448,8.77292029119947,NA,NA
"4076",13,13,31.7237764420937,0.718357929299989,0.664822745715337,2.68743109876423,7.97105945517292,NA,NA
"4077",15,15,33.2159355855977,0.794833577942677,0.636650755313687,2.30156748830179,6.34729772932774,NA,NA
"4078",20,20,40.2002827453633,0.660481072257341,0.767890974559608,2.07566596053147,6.37611850444212,NA,NA
"4079",17,17,33.7022986086171,0.757299606345216,0.590211199133779,2.27036406755835,5.6584753489714,NA,NA
"4080",22,22,51.6856332368947,0.671465812783385,0.759810432910986,3.05256060641671,10.6700099917289,NA,NA
"4081",15,15,34.6198115998267,0.747831229769145,0.539893583894368,3.10322519649794,10.787581989631,NA,NA
"4082",17,17,35.8723659834923,0.700462969637969,0.682894819977219,2.19700504226439,5.82552497415417,NA,NA
"4083",19,19,45.0629033379307,0.745078534216433,0.646134374498563,2.79725696357889,8.24169127839161,NA,NA
"4084",17,17,30.8522627934824,0.712481202641459,0.729395352466918,2.34471900463102,7.0996108542266,NA,NA
"4085",17,17,39.0651923176034,0.783408818064133,0.604438011372846,2.41341412951831,6.30739865909036,NA,NA
"4086",17,17,37.9916134576601,0.72218978635189,0.608735931768312,2.17941261096921,6.33506741334796,NA,NA
"4087",18,18,40.5573543338234,0.719335418442302,0.507238255449852,1.86064493804433,4.53454766682099,NA,NA
"4088",13,13,31.8687313695127,0.779604600796393,0.685884988045885,2.56678348254455,8.29730163241858,NA,NA
"4089",20,20,45.8097437144436,0.749279372255573,0.758494170755104,3.01202013331605,9.8536364361401,NA,NA
"4090",18,18,40.0350557764894,0.73166283639452,0.615759082920559,3.41862443748148,11.9205541970486,NA,NA
"4091",17,17,39.0424033730026,0.784256080343626,0.678148921444058,3.11555177393117,10.2831720442815,NA,NA
"4092",17,17,34.7763910172575,0.682218755316276,0.605707572985788,2.08389285572343,6.37994048227515,NA,NA
"4093",20,20,42.4828935279375,0.73938275867987,0.630536987198715,3.03256245721243,9.81873624648702,NA,NA
"4094",14,14,34.9211403006067,0.753282965734751,0.598802805561193,2.28290923041716,6.91013915842896,NA,NA
"4095",16,16,44.7135024731798,0.764446219862723,0.582459784636423,2.67360983365553,7.82512644987611,NA,NA
"4096",10,10,26.3085548911113,0.794141341135105,0.620393277588831,2.21591310375447,5.77005389691804,NA,NA
"4097",10,10,22.1138569410949,0.744131958972589,0.435987806363858,2.01604031476902,4.67218741959216,NA,NA
"4098",10,10,26.9071330391686,0.839804425269191,0.526723540048953,1.8286915470776,4.86341358178332,NA,NA
"4099",5,5,12.1322644873033,0.986992993521762,0.271208980718939,2.20351445622474,5.50057580946768,NA,NA
"4100",6,6,13.50920520662,0.828185968336368,0.402809008298394,2.44052321366438,6.30323101105391,NA,NA
"4101",6,6,13.3378066847669,0.888254617138721,0.26792776587281,2.81932196019345,8.04304558344829,NA,NA
"4102",9,9,20.9535587137824,0.796212256831981,0.816945089171178,2.9356954790914,9.19863460949253,NA,NA
"4103",10,10,25.4127277708641,0.78449307280847,0.574309661809223,3.0347527569444,10.0368802509193,NA,NA
"4104",9,9,26.0062223533542,0.839719112869279,0.455538555439177,2.64707339126246,7.51725132099958,NA,NA
"4105",10,10,25.3445724459492,0.800644538102295,0.70962058044286,3.11948998366424,10.0587223776306,NA,NA
"4106",8,8,19.2509031203907,0.855016903996795,0.44230406238074,2.73376309552065,8.3017129857686,NA,NA
"4107",6,6,15.8631968320618,0.834825072101455,0.418079047961614,2.28684289657819,5.8215503033896,NA,NA
"4108",8,8,19.2509031203907,0.855016903996795,0.577618396950204,3.01446804435147,9.52642849061239,NA,NA
"4109",8,8,17.9771778834688,0.839418405529461,0.718725925758263,2.49120496376859,7.00522701673527,NA,NA
"4110",10,10,26.014340741097,0.769612368740135,0.53973250372793,2.79719405905148,8.21050627904482,NA,NA
"4111",9,9,21.5911424361075,0.763485398233625,0.591930166359006,3.07098828053352,9.71780096955592,NA,NA
"4112",7,7,14.4316497542381,0.828998983272075,0.207730220630616,1.72289043224337,4.74530702365298,NA,NA
"4113",7,7,17.8687749942835,0.876304796986673,0.55137194989685,2.88750596519342,8.52581986115443,NA,NA
"4114",6,6,12.8558197455312,0.901516472044732,0.830716019602867,2.98769148105845,9.06824126158323,NA,NA
"4115",5,5,10.7095668180625,0.909444568400343,0.780688814995608,2.56398443164281,7.11853489215622,NA,NA
"4116",8,8,18.6795368365752,0.830784479948963,0.791406153309177,3.0998216621757,9.80152299463623,NA,NA
"4117",6,6,12.5130867293752,0.86839158028809,0.395123507303033,1.67202309218894,3.89531425432908,NA,NA
"4118",7,7,20.5640436972002,0.805335516657114,0.780011857398268,2.39032871413308,5.86706199679469,NA,NA
"4119",6,6,12.3070319101547,0.895231212174733,0.768635943467498,2.78587937192153,7.80279246825041,NA,NA
"4120",9,9,22.1086175213356,0.79109829682162,0.737402532450781,2.85345570781573,8.84735131985349,NA,NA
"4121",5,5,10.6716736840185,0.96330525951479,0.704203316745598,1.74552949244685,4.48468969446484,NA,NA
"4122",5,5,10.2353334633093,0.981695010296482,0.932193511467509,2.81432304067076,8.13748042282108,NA,NA
"4123",8,8,22.7740947502669,0.766721010647889,0.24522195628126,2.46604564972882,6.2703857953235,NA,NA
"4124",5,5,9.97690153441448,0.987034926534723,0.689666990666158,2.61953371974844,7.23057571778503,NA,NA
"4125",6,6,14.2137398237928,0.8914967009873,0.112725814992917,2.65461132948152,7.13138009823231,NA,NA
"4126",7,7,16.1597624525529,0.864852563932847,0.585810835442096,2.77282938579256,7.74597530851244,NA,NA
"4127",6,6,14.8810504521687,0.89912616730492,0.528519428809938,2.77442705764863,7.80843765918488,NA,NA
"4128",3,3,7.67202885107698,NA,0.615125587334856,2.01496980221716,4.82567964929001,NA,NA
"4129",6,6,14.4742314439325,0.840786393756935,0.78726817745819,2.69211540031016,7.65194109815379,NA,NA
"4130",5,5,10.0751760719275,0.968874283767899,0.66295027929312,2.47751244755722,6.68098836816898,NA,NA
"4131",8,8,18.5863161707816,0.843435259051373,0.623888985028257,2.85362053061281,8.58039310182664,NA,NA
"4132",10,10,24.6325722153593,0.813469371083056,0.665736987984036,3.21719898296405,10.6686084033332,NA,NA
"4133",8,8,21.6499373891089,0.802560459969813,0.494084414054634,2.77559293006034,7.88263190918997,NA,NA
"4134",10,10,26.3989425255226,0.747853698890758,0.645992136540484,2.62023092289639,7.57407925308945,NA,NA
"4135",8,8,19.0355365594373,0.808045657708304,0.529402626309244,1.72467922564094,4.39668456626894,NA,NA
"4136",7,7,19.1961885043154,0.818664870760715,0.751498349571808,2.75379122226593,7.77821805331294,NA,NA
"4137",7,7,17.3027996583688,0.843156373259113,0.769833845774252,2.80807425111544,8.4012017208138,NA,NA
"4138",9,9,21.7304928248323,0.778343923832648,0.768262819740259,2.59734564090201,7.79000561125515,NA,NA
"4139",9,9,21.7304928248323,0.778343923832648,0.688390161791534,2.75773435403827,8.45060729319152,NA,NA
"4140",9,9,23.8385323583235,0.796019102695769,0.33012647493047,2.04389325087733,5.07175938380979,NA,NA
"4141",14,14,32.5355203655713,0.699782497486366,0.722212413173646,1.99663703257074,5.0549049019668,NA,NA
"4142",11,11,25.0942462693351,0.746577494158129,0.490734978504904,1.54715985616284,3.61491954817056,NA,NA
"4143",13,13,30.6552111852679,0.6906210414633,0.592295108715048,1.86207121074918,4.6662767604638,NA,NA
"4144",13,13,35.9629566268445,0.72420384829322,0.685798963262723,1.84258710759911,4.43494765073857,NA,NA
"4145",17,17,38.6524392440727,0.669187062322441,0.614003917525479,2.25900096565074,5.77037807489253,NA,NA
"4146",11,11,32.7015035429567,0.756057350340676,0.653888929792756,1.86710374430624,4.20931856427102,NA,NA
"4147",11,11,24.4782126480445,0.696793620440365,0.650895491176004,2.04905771732097,4.87084039905858,NA,NA
"4148",19,19,39.9968252570925,0.656118283619941,0.580779547053755,2.44388956877962,6.53129160435066,NA,NA
"4149",14,14,31.3722668567559,0.645834755350652,0.608330043483163,2.16342660982293,5.19492085949539,NA,NA
"4150",14,14,35.1508889412986,0.685211739588385,0.747937686881747,2.42251065202812,6.4273005022939,NA,NA
"4151",9,9,20.8702553113789,0.683878849131306,0.46865174581647,2.11728811395567,5.02208347501405,NA,NA
"4152",11,11,26.2476345331279,0.775709238829252,0.478368248607129,1.98285743143672,4.84001618288373,NA,NA
"4153",11,11,25.0914351956247,0.702929576564507,0.661131381213994,2.01123302685639,4.9388795164457,NA,NA
"4154",11,11,25.5201026224068,0.706086616188249,0.370638238473443,2.01475436904663,4.83625274731268,NA,NA
"4155",9,9,23.1754507693304,0.791461725365134,0.612724747078719,2.08327007090772,4.8679620978866,NA,NA
"4156",12,12,27.7970539118415,0.669247736804502,0.525978028381597,1.97547416641005,4.82708947501239,NA,NA
"4157",14,14,34.3329086607104,0.700339442818245,0.653575927873633,2.51817826531186,6.80511462925189,NA,NA
"4158",10,10,28.3187598690255,0.753574010405457,0.435056001101127,1.95402937928848,4.46903993170681,NA,NA
"4159",13,13,37.425091425939,0.74359951980042,0.511428189437588,2.17842860463042,5.32639726938679,NA,NA
"4160",11,11,25.1872646425705,0.708919683367777,0.640069760335604,2.15461908657229,5.25407862625035,NA,NA
"4161",8,8,21.1800031910734,0.773431700880758,0.551765839469486,2.11747455909244,4.89468871061939,NA,NA
"4162",12,11,22.5119989657953,0.736109347722278,0.452829937771959,1.82497540541577,4.23128184926513,"Zero distance(s)",NA
"4163",13,13,30.0586948161429,0.660317402672333,0.465923534125297,2.04851110898319,4.85969509521087,NA,NA
"4164",12,12,31.4723237862283,0.717561385734413,0.532260802686777,2.13555984560272,5.11704055397032,NA,NA
"4165",13,13,27.6287897594219,0.687966885785232,0.578774934461319,1.92487094979039,4.46497895289379,NA,NA
"4166",14,14,33.4984401065968,0.700072329073635,0.619464133189763,2.45799962892902,6.93258704603905,NA,NA
"4167",13,13,30.5711975967766,0.687954069093991,0.560523615190182,2.17938403411974,5.30639896319208,NA,NA
"4168",15,15,26.956770868852,0.626033670469993,0.416568571886025,1.97237435615767,4.5235351769569,NA,NA
"4169",14,14,28.530931764034,0.647137636763422,0.558383483126163,2.4997237462274,7.00515597082834,NA,NA
"4170",11,11,24.733001017792,0.720444886044308,0.50430558834851,2.10180326458416,4.89348536646794,NA,NA
"4171",12,12,26.7387919052989,0.776810993988757,0.717285057747992,3.07706186907211,10.2659413878392,NA,NA
"4172",8,8,22.3320521912094,0.832562368972668,0.650986709493474,2.73582217929917,7.67304690764478,NA,NA
"4173",10,10,26.9024787562815,0.765796288717241,0.697898365517232,3.11161767715539,9.93262510643724,NA,NA
"4174",9,9,22.7135386740466,0.780100353252737,0.606644379018609,2.56397235198542,6.814621463747,NA,NA
"4175",9,9,21.8303884182637,0.795729425948194,0.573374121064734,3.03428378283228,9.40309311238881,NA,NA
"4176",8,8,18.2246048731156,0.809457663888852,0.591870541361662,2.71140341746246,7.50403978526262,NA,NA
"4177",10,10,21.0070838903944,0.796658842761373,0.514984825773337,2.67783420663657,7.83306299978049,NA,NA
"4178",12,12,26.0249288849634,0.704301596303591,0.498878503186868,2.92339679988457,8.82368210439461,NA,NA
"4179",11,11,26.728832907324,0.739655063963332,0.642021593390256,3.09185551331393,9.78258763138143,NA,NA
"4180",13,13,30.761107843338,0.705994754513535,0.716291584000208,3.20272885452973,10.599769223661,NA,NA
"4181",10,10,25.7292398368747,0.756750274636798,0.548881053910919,2.67764517250555,7.49629449515701,NA,NA
"4182",9,9,21.3409120773807,0.75246469198538,0.548175437821857,2.78652061167872,7.95347766461972,NA,NA
"4183",7,7,19.208463223099,0.858065273831456,0.39228460926088,2.51001870008278,6.54471935476084,NA,NA
"4184",9,9,23.969610775525,0.78158206144135,0.693650025874891,2.41546755584135,6.87644158051304,NA,NA
"4185",7,7,18.2284287713125,0.837312411387838,0.55997729283388,2.2727181040219,5.99845779413713,NA,NA
"4186",9,9,21.6029471544398,0.742770684011919,0.618275576386408,2.40730153996634,6.90515195804011,NA,NA
"4187",12,12,27.5183661850704,0.696527308232333,0.617369629633108,2.68181350995455,8.40220723961404,NA,NA
"4188",10,10,26.8207300900503,0.770417487616714,0.679016628663862,2.92180293837082,9.14931887304211,NA,NA
"4189",11,11,26.8668315307995,0.795858966261624,0.675913423454908,3.01268839651377,9.42476652719018,NA,NA
"4190",12,12,27.1509399995266,0.765306084102564,0.55794888983662,2.91546264712404,8.91219789355421,NA,NA
"4191",13,13,24.8439759434616,0.671801592087778,0.608995264396715,2.86628915477563,8.503488470652,NA,NA
"4192",11,10,23.3812286869597,0.774548767296141,0.550153246557257,2.87843964564993,8.52483587032253,"Zero distance(s)",NA
"4193",11,11,25.6076791209198,0.725291074646049,0.615983518775677,2.87082399102401,8.3961455415559,NA,NA
"4194",6,6,13.9685969645368,0.871025550423658,0.473470628371508,2.4478121862089,6.18477270188501,NA,NA
"4195",10,10,23.5420418452795,0.739367773202923,0.744115076345056,2.77847940398288,8.5626633944848,NA,NA
"4196",10,10,23.0546973389315,0.827491209774877,0.562898593077601,3.32903117671593,11.9161330136295,NA,NA
"4197",12,12,30.5893611917593,0.791386751134911,0.573397942017556,3.46163334220401,12.7620503084142,NA,NA
"4198",13,13,32.5513944608655,0.738233950408999,0.57923071847813,3.50249205307175,12.9363787172165,NA,NA
"4199",13,13,26.669056938948,0.718650198476422,0.582487118788602,3.31180810284055,11.6848351428106,NA,NA
"4200",6,6,14.6783337625131,0.908346406084282,0.583429204982173,2.56159470212271,6.8132692755821,NA,NA
"4201",5,5,11.4227570359196,0.902995048321291,0.810848296470879,2.30097834098801,5.43288513466526,NA,NA
"4202",9,9,21.3104077006624,0.73629335849576,0.640168713897484,2.23291351001665,5.27071687512321,NA,NA
"4203",7,7,17.3037122894058,0.844200048379658,0.319521543403966,2.32385370480721,5.54920186209543,NA,NA
"4204",8,8,21.0442430286995,0.823046869324787,0.700195244391284,2.69707819419092,7.52887678093881,NA,NA
"4205",5,5,11.8251082180703,0.91007601127577,0.64327029442837,2.1719016234697,5.02300450680372,NA,NA
"4206",4,4,7.96078675359922,1,0.761205560067526,2.18771312453347,5.26520669294964,NA,NA
"4207",5,5,11.9411284526096,0.868216947856502,0.707579411495171,2.09102214831011,5.05500518780213,NA,NA
"4208",3,3,7.60895964150579,NA,0.627712540898061,2.10434694416769,5.08565574219051,NA,NA
"4209",4,4,8.01167941315139,1,0.635043834295318,2.43251282502853,6.13745774543418,NA,NA
"4210",4,4,6.27419669143889,1,0.705080636169348,2.2901708105519,5.78718869306653,NA,NA
"4211",14,14,33.3767822804471,0.792114030548778,0.317964848105119,2.67765166005914,7.80861077198775,NA,NA
"4212",10,10,25.0645884103906,0.79699783355212,0.589262803092791,3.1588384579145,10.1914766309732,NA,NA
"4213",9,9,15.252941374994,0.850413992794032,0.358544113880813,1.4477208282956,3.62913889675777,NA,NA
"4214",10,10,15.6316179387513,0.850188058517948,0.552969753074295,2.1576427115943,5.48924942502774,NA,NA
"4215",14,14,28.5349632915067,0.786470532812106,0.44203749044633,2.7842926053416,8.53988788788821,NA,NA
"4216",11,11,17.5267165537787,0.866189282143824,0.426654349502086,1.6690338211831,3.58172216829638,NA,NA
"4217",12,12,26.7440083673387,0.862328551345306,0.313459990278573,1.88653474142634,4.71202977246516,NA,NA
"4218",9,9,18.8535194890257,0.868169724339922,0.578326903905658,2.57012724002794,7.69658714795959,NA,NA
"4219",13,13,33.4958855506918,0.788819324617311,0.386980444007198,2.66302173299248,8.12329501929643,NA,NA
"4220",12,12,20.7193284289898,0.833098125461317,0.53200524117301,1.84571353358942,4.91735173422462,NA,NA
"4221",9,9,16.2654461859087,0.861886210049964,0.624227172960113,2.47284017142103,6.74184669315903,NA,NA
"4222",12,12,24.0017257355721,0.813496922370641,0.681383196593823,2.40743438350823,7.38341007752048,NA,NA
"4223",11,11,23.6583106139977,0.783297403347922,0.702781590283225,2.83852255051933,8.6436953415014,NA,NA
"4224",10,10,16.1476748522349,0.856687596166367,0.398181541905781,3.01168528027521,9.33265929110199,NA,NA
"4225",8,8,16.0777323984254,0.87588827614309,0.295102093406637,0.973937106442412,1.97527366696252,NA,NA
"4226",9,9,18.1211157310679,0.847461893129823,0.233825197106632,1.94632792240516,4.17010231659119,NA,NA
"4227",12,12,22.1120420554379,0.811434860306987,0.354337797024561,2.36661788071458,6.20686244216045,NA,NA
"4228",10,10,17.8227472813497,0.879422902514024,0.695979630906551,2.48205373471465,7.61368321804188,NA,NA
"4229",11,11,25.3203568583979,0.809468062556316,0.47078718217035,2.1943028613457,5.22827918628735,NA,NA
"4230",9,9,15.7936345794692,0.83982261783162,0.568650595123279,2.09748357891037,5.4443976658892,NA,NA
"4231",10,10,17.6062699499058,0.836541566376589,0.517556824882095,0.964951643637607,2.18268262162548,NA,NA
"4232",14,14,28.0449907916918,0.829716416944439,0.349304202941802,2.41643758835818,6.31958313469648,NA,NA
"4233",10,10,22.4240806348123,0.818730789184345,0.643111206352762,2.80196708318701,8.85991468740886,NA,NA
"4234",10,10,15.3285931706456,0.867292011320847,0.652574859041365,1.51847577919978,3.73702735462463,NA,NA
"4235",12,12,22.0787717034907,0.852775998096083,0.348778889991308,2.75969032879847,8.45587940464051,NA,NA
"4236",17,17,32.7240559833037,0.795131920809324,0.390215918557031,2.20987143447756,6.1165371991594,NA,NA
"4237",13,13,25.1640520611807,0.805133908994525,0.315710677000042,2.64583564723097,7.9091053053169,NA,NA
"4238",10,10,20.2393138710449,0.832770314351431,0.505229531322917,2.69894245322054,8.07484423621664,NA,NA
"4239",11,11,25.7706555747134,0.816967745847706,0.344406085198429,2.63879745540068,7.81058156129296,NA,NA
"4240",8,8,13.3224068041554,0.861177664747015,0.593439128821347,2.99121250334597,9.31002281561537,NA,NA
"4241",10,10,20.8150480384925,0.903326280402459,0.549032814463942,0.940967044607749,2.20802634614964,NA,NA
"4242",10,10,22.6125775494448,0.854912035332153,0.367578061200766,1.79343443797839,4.38287696188041,NA,NA
"4243",13,13,30.0705561343207,0.779202736967708,0.335418714607559,1.86724420867897,4.42654776065118,NA,NA
"4244",9,9,16.3260113788992,0.855268338827649,0.287002792202243,0.685736176167253,1.42235020352321,NA,NA
"4245",11,11,23.1549706017393,0.827498948657452,0.442801651707939,1.27348278982629,2.86841014859787,NA,NA
"4246",9,9,17.5979001758917,0.889757488174788,0.32629165380251,2.0616505787832,4.49433776084292,NA,NA
"4247",11,11,19.4377115611928,0.823164690657839,0.484538745357375,2.11160733972846,5.00019999681207,NA,NA
"4248",14,14,28.3275095946778,0.892528551101361,0.488208151328526,1.83374576570432,4.0245393639385,NA,NA
"4249",12,12,20.8265908661929,0.82975700829144,0.25383898584149,2.16107052292357,6.01066166620407,NA,NA
"4250",17,17,33.6765705426063,0.807376151273389,0.608386289814143,2.26466120249973,5.93844431436183,NA,NA
"4251",9,9,17.5979001758917,0.889757488174788,0.576484677383861,2.25723031414646,6.1322579590252,NA,NA
"4252",19,19,39.0688658531691,0.784759032513816,0.332895088622643,2.12050072489469,5.14980494362574,NA,NA
"4253",11,11,19.7624831473433,0.829174757410285,0.626993357141689,2.69920314124937,8.17778968493945,NA,NA
"4254",12,12,21.7806296516546,0.859608837740433,0.526287180757392,2.06715139617169,4.91078720327686,NA,NA
"4255",10,10,20.910109484252,0.844798217211662,0.621369663218091,1.90662050988376,4.82430220226343,NA,NA
"4256",9,9,19.4834765522338,0.838123540078336,0.631410494153781,2.60463794552796,7.07516406560853,NA,NA
"4257",12,12,22.6135166885796,0.854081043793391,0.627516056833335,2.46484556304556,7.28045436923724,NA,NA
"4258",12,12,20.1251645104699,0.85231133180939,0.23286128096728,1.87333184337234,4.48452715533922,NA,NA
"4259",12,12,25.3635722048215,0.868199183371154,0.348883089619968,2.19034317214766,6.08558652814724,NA,NA
"4260",10,10,16.6441861139355,0.839107358106534,0.569343757140322,2.11035124173884,5.28027557380573,NA,NA
"4261",13,13,25.0147888087832,0.844346361782604,0.301618429948671,2.28756896183543,5.80604339558834,NA,NA
"4262",11,11,17.1714029864171,0.874976082681167,0.528765651000585,2.20279444539244,5.64539429926061,NA,NA
"4263",11,11,21.8819906826837,0.81632364820054,0.565890556955928,2.80390022759538,8.69063869651428,NA,NA
"4264",12,12,25.538021595398,0.83053727180781,0.430882477502703,1.51007151595506,4.01766686802851,NA,NA
"4265",9,9,14.5091722386521,0.896506789286424,0.614160290469318,2.50947405735906,7.343534817797,NA,NA
