"","nbsp","sing.sp","FRic","qual.FRic","FEve","FDis","RaoQ","Warning","Error"
"1",4,4,4.02492235949962,1,1,1.34164078649987,2.25,NA,NA
"2",8,8,4.94974746758399,1,0.999999998752798,1.41421356256706,2.625,NA,NA
"3",5,5,3.71472344956659,0.974783908116029,0.799897622276392,1.34527438172223,2.4,NA,NA
"4",5,5,4.38178046004133,1,1,1.3145341380124,2.4,NA,NA
"5",5,5,4.38178046004133,1,0.523092299467727,0.694074024870546,1.05888,NA,NA
"6",5,5,4.38178046004133,1,1,1.3145341380124,2.4,NA,NA
