"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"183","Euphrasia frigida","Euphrasia","","frigida",NA,NA,"","","tro-29204626",TRUE,"1.1","Accepted","Orobanchaceae","Euphrasia","","frigida","","","Pugsley","tro-29204626","Accepted",FALSE,FALSE,FALSE,2022-02-28
"184","Euphrasia hyperborea","Euphrasia","","hyperborea",NA,NA,"","","tro-29205145",TRUE,"1.1","Accepted","Orobanchaceae","Euphrasia","","hyperborea","","","Jorgens.","tro-29205145","Accepted",FALSE,FALSE,FALSE,2022-02-28
"185","Festuca NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Festuca ovina","Festuca","","ovina",NA,NA,"","","kew-415853",TRUE,"1.1","Accepted","Poaceae","Festuca","","ovina","","","L.","kew-415853","Accepted",FALSE,FALSE,FALSE,2022-02-28
"187","Festuca pratensis","Festuca","","pratensis",NA,NA,"","","kew-416331",TRUE,"1.1","Accepted","Poaceae","Festuca","","pratensis","","","Huds.","kew-416331","Accepted",FALSE,FALSE,FALSE,2022-02-28
"188","Festuca rubra","Festuca","","rubra",NA,NA,"","","kew-416502",TRUE,"1.1","Accepted","Poaceae","Festuca","","rubra","","","L.","kew-416502","Accepted",FALSE,FALSE,FALSE,2022-02-28
"189","Festuca vivipara","Festuca","","vivipara",NA,NA,"","","kew-417190",TRUE,"1.1","Accepted","Poaceae","Festuca","","vivipara","","","(L.) Sm.","kew-417190","Accepted",FALSE,FALSE,FALSE,2022-02-28
"190","Filipendula ulmaria","Filipendula","","ulmaria",NA,NA,"","","rjp-1024",TRUE,"1.1","Accepted","Rosaceae","Filipendula","","ulmaria","","","(L.) Maxim.","rjp-1024","Accepted",FALSE,FALSE,FALSE,2022-02-28
"191","Fragaria vesca","Fragaria","","vesca",NA,NA,"","","rjp-23",TRUE,"1.1","Accepted","Rosaceae","Fragaria","","vesca","","","L.","rjp-23","Accepted",FALSE,FALSE,FALSE,2022-02-28
"192","Gagea serotina","Gagea","","serotina",NA,NA,"","","kew-307417",TRUE,"1.1","Accepted","Liliaceae","Gagea","","serotina","","","(L.) Ker Gawl.","kew-307417","Accepted",FALSE,FALSE,FALSE,2022-02-28
"193","Galeopsis speciosa","Galeopsis","","speciosa",NA,NA,"","","kew-85436",TRUE,"1.1","Accepted","Lamiaceae","Galeopsis","","speciosa","","","Mill.","kew-85436","Accepted",FALSE,FALSE,FALSE,2022-02-28
"194","Galium boreale","Galium","","boreale",NA,NA,"","","kew-85836",TRUE,"1.1","Accepted","Rubiaceae","Galium","","boreale","","","L.","kew-85836","Accepted",FALSE,FALSE,FALSE,2022-02-28
"195","Gentiaglauca NA","","","na",NA,NA,"","","",FALSE,"1.1","","","Gentiaglauca","","na",NA,"","","","",TRUE,FALSE,FALSE,2022-02-28
"196","Gentiana nivalis","Gentiana","","nivalis",NA,NA,"","","kew-2821030",TRUE,"1.1","Accepted","Gentianaceae","Gentiana","","nivalis","","","L.","kew-2821030","Accepted",FALSE,FALSE,FALSE,2022-02-28
"197","Geranium albiflorum","Geranium","","albiflorum",NA,NA,"","","kew-2822787",TRUE,"1.1","Accepted","Geraniaceae","Geranium","","albiflorum","","","Ledeb.","kew-2822787","Accepted",FALSE,FALSE,FALSE,2022-02-28
"198","Geranium erianthum","Geranium","","erianthum",NA,NA,"","","kew-2823233",TRUE,"1.1","Accepted","Geraniaceae","Geranium","","erianthum","","","DC.","kew-2823233","Accepted",FALSE,FALSE,FALSE,2022-02-28
"199","Geranium sylvaticum","Geranium","","sylvaticum",NA,NA,"","","kew-2824138",TRUE,"1.1","Accepted","Geraniaceae","Geranium","","sylvaticum","","","L.","kew-2824138","Accepted",FALSE,FALSE,FALSE,2022-02-28
"200","Geum aleppicum","Geum","","aleppicum",NA,NA,"","","rjp-1834",TRUE,"1.1","Accepted","Rosaceae","Geum","","aleppicum","","","Jacq.","rjp-1834","Accepted",FALSE,FALSE,FALSE,2022-02-28
"201","Geum glaciale","Geum","","glaciale",NA,NA,"","","rjp-5593",TRUE,"1.1","Accepted","Rosaceae","Geum","","glaciale","","","Adams ex Fisch.","rjp-5593","Accepted",FALSE,FALSE,FALSE,2022-02-28
"202","Geum rivale","Geum","","rivale",NA,NA,"","","rjp-357",TRUE,"1.1","Accepted","Rosaceae","Geum","","rivale","","","L.","rjp-357","Accepted",FALSE,FALSE,FALSE,2022-02-28
"203","Gnaphalium norvegicum","Gnaphalium","","norvegicum",NA,NA,"","","gcc-94096",TRUE,"1.1","Accepted","Compositae","Gnaphalium","","norvegicum","","","Gunnerus","gcc-94096","Accepted",FALSE,FALSE,FALSE,2022-02-28
"204","Gnaphalium supinum","Gnaphalium","","supinum",NA,NA,"","","gcc-16130",TRUE,"1.1","Accepted","Compositae","Gnaphalium","","supinum","","","L.","gcc-16130","Accepted",FALSE,FALSE,FALSE,2022-02-28
"205","Gnaphalium sylvaticum","Gnaphalium","","sylvaticum",NA,NA,"","","gcc-118271",TRUE,"1.1","Accepted","Compositae","Gnaphalium","","sylvaticum","","","L.","gcc-118271","Accepted",FALSE,FALSE,FALSE,2022-02-28
"206","Gymnadenia conopsea","Gymnadenia","","conopsea",NA,NA,"","","kew-93634",TRUE,"1.1","Accepted","Orchidaceae","Gymnadenia","","conopsea","","","(L.) R.Br.","kew-93634","Accepted",FALSE,FALSE,FALSE,2022-02-28
"207","Gymnocarpium dryopteris","Gymnocarpium","","dryopteris",NA,NA,"","","tro-26600166",TRUE,"1.1","Accepted","Cystopteridaceae","Gymnocarpium","","dryopteris","","","(L.) Newman","tro-26600166","Accepted",FALSE,FALSE,FALSE,2022-02-28
"208","Hackelia deflexa","Hackelia","","deflexa",NA,NA,"","","kew-2837395",TRUE,"1.1","Accepted","Boraginaceae","Hackelia","","deflexa","","","Opiz","kew-2837395","Accepted",FALSE,FALSE,FALSE,2022-02-28
"209","Harrimanella hypnoides","Harrimanella","","hypnoides",NA,NA,"","","kew-2839839",TRUE,"1.1","Accepted","Ericaceae","Harrimanella","","hypnoides","","","(L.) Coville","kew-2839839","Accepted",FALSE,FALSE,FALSE,2022-02-28
"210","Hedysarum alpinum","Hedysarum","","alpinum",NA,NA,"","","ild-8842",TRUE,"1.1","Accepted","Leguminosae","Hedysarum","","alpinum","","","L.","ild-8842","Accepted",FALSE,FALSE,FALSE,2022-02-28
"211","Hedysarum boreale","Hedysarum","","boreale",NA,NA,"","","ild-30697",TRUE,"1.1","Accepted","Leguminosae","Hedysarum","","boreale","","","Nutt.","ild-30697","Accepted",FALSE,FALSE,FALSE,2022-02-28
"212","Hedysarum hedysaroides","Hedysarum","","hedysaroides",NA,NA,"","","ild-8851",TRUE,"1.1","Accepted","Leguminosae","Hedysarum","","hedysaroides","","","(L.) Schinz & Thell.","ild-8851","Accepted",FALSE,FALSE,FALSE,2022-02-28
"213","Heracleum mantegazzianum","Heracleum","","mantegazzianum",NA,NA,"","","kew-2846056",TRUE,"1.1","Accepted","Apiaceae","Heracleum","","mantegazzianum","","","Sommier & Levier","kew-2846056","Accepted",FALSE,FALSE,FALSE,2022-02-28
"214","Heracleum sphondylium","Heracleum","","sphondylium",NA,NA,"","","kew-2846164",TRUE,"1.1","Accepted","Apiaceae","Heracleum","","sphondylium","","","L.","kew-2846164","Accepted",FALSE,FALSE,FALSE,2022-02-28
"215","Hieracium alpinum","Hieracium","","alpinum",NA,NA,"","","gcc-29380",TRUE,"1.1","Accepted","Compositae","Hieracium","","alpinum","","","L.","gcc-29380","Accepted",FALSE,FALSE,FALSE,2022-02-28
"216","Hieracium hypoglaucum","Hieracium","","hypoglaucum",NA,NA,"","","gcc-34133",TRUE,"1.1","Accepted","Compositae","Hieracium","","hypoglaucum","","","(Litv. & Zahn) Üksip ex Sennikov","gcc-34133","Accepted",FALSE,FALSE,FALSE,2022-02-28
"217","Hierochloe alpina","Hierochloe","","alpina",NA,NA,"","","kew-418805",TRUE,"1.1","Accepted","Poaceae","Hierochloe","","alpina","","","(Sw.) Roem. & Schult.","kew-418805","Accepted",FALSE,FALSE,FALSE,2022-02-28
"218","Hippuris vulgaris","Hippuris","","vulgaris",NA,NA,"","","kew-2851597",TRUE,"1.1","Accepted","Plantaginaceae","Hippuris","","vulgaris","","","L.","kew-2851597","Accepted",FALSE,FALSE,FALSE,2022-02-28
"219","Huperzia selago","Huperzia","","selago",NA,NA,"","","tro-26603630",TRUE,"1.1","Accepted","Lycopodiaceae","Huperzia","","selago","","","(L.) Bernh. ex Schrank & Mart.","tro-26603630","Accepted",FALSE,FALSE,FALSE,2022-02-28
"220","Hypericum maculatum","Hypericum","","maculatum",NA,NA,"","","kew-2858444",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","maculatum","","","Crantz","kew-2858444","Accepted",FALSE,FALSE,FALSE,2022-02-28
"221","Juncus alpinoarticulatus","Juncus","","alpinoarticulatus",NA,NA,"","","kew-314322",TRUE,"1.1","Accepted","Juncaceae","Juncus","","alpinoarticulatus","","","Chaix","kew-314322","Accepted",FALSE,FALSE,FALSE,2022-02-28
"222","Juncus arcticus","Juncus","","arcticus",NA,NA,"","","kew-314399",TRUE,"1.1","Accepted","Juncaceae","Juncus","","arcticus","","","Willd.","kew-314399","Accepted",FALSE,FALSE,FALSE,2022-02-28
"223","Juncus biglumis","Juncus","","biglumis",NA,NA,"","","kew-314533",TRUE,"1.1","Accepted","Juncaceae","Juncus","","biglumis","","","L.","kew-314533","Accepted",FALSE,FALSE,FALSE,2022-02-28
"224","Juncus castaneus","Juncus","","castaneus",NA,NA,"","","kew-314733",TRUE,"1.1","Accepted","Juncaceae","Juncus","","castaneus","","","Sm.","kew-314733","Accepted",FALSE,FALSE,FALSE,2022-02-28
"225","Juncus trifidus","Juncus","","trifidus",NA,NA,"","","kew-316015",TRUE,"1.1","Accepted","Juncaceae","Juncus","","trifidus","","","L.","kew-316015","Accepted",FALSE,FALSE,FALSE,2022-02-28
"226","Juniperus communis","Juniperus","","communis",NA,NA,"","","kew-2332579",TRUE,"1.1","Accepted","Cupressaceae","Juniperus","","communis","","","L.","kew-2332579","Accepted",FALSE,FALSE,FALSE,2022-02-28
"227","Kobresia NA","Kobresia","","na",NA,NA,"","","",FALSE,"1.1","","","Kobresia","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"228","Kobresia sibirica","Kobresia","","sibirica",NA,NA,"","","kew-251088",TRUE,"1.1","Accepted","Cyperaceae","Kobresia","","sibirica","","","(Turcz.) Boeckeler","kew-251088","Accepted",FALSE,FALSE,FALSE,2022-02-28
"229","Lactuca alpina","Lactuca","","alpina",NA,NA,"","","gcc-100549",TRUE,"1.1","Accepted","Compositae","Lactuca","","alpina","","","(L.) A.Gray","gcc-100549","Accepted",FALSE,FALSE,FALSE,2022-02-28
"230","Lagotis uralensis","Lagotis","","uralensis",NA,NA,"","","kew-2497806",TRUE,"1.1","Accepted","Plantaginaceae","Lagotis","","uralensis","","","Schischk.","kew-2497806","Accepted",FALSE,FALSE,FALSE,2022-02-28
"231","Larix czekanowskii","Larix","","czekanowskii",NA,NA,"","","kew-2493945",TRUE,"1.1","Accepted","Pinaceae","Larix","","czekanowskii","","","Szafer","kew-2493945","Accepted",FALSE,FALSE,FALSE,2022-02-28
"232","Larix gmelinii","Larix","","gmelinii",NA,NA,"","","kew-2607679",TRUE,"1.1","Accepted","Pinaceae","Larix","","gmelinii","","","(Rupr.) Kuzen.","kew-2607679","Accepted",FALSE,FALSE,FALSE,2022-02-28
"233","Larix laricina","Larix","","laricina",NA,NA,"","","kew-2493793",TRUE,"1.1","Accepted","Pinaceae","Larix","","laricina","","","(Du Roi) K.Koch","kew-2493793","Accepted",FALSE,FALSE,FALSE,2022-02-28
"234","Larix sibirica","Larix","","sibirica",NA,NA,"","","kew-2493981",TRUE,"1.1","Accepted","Pinaceae","Larix","","sibirica","","","Ledeb.","kew-2493981","Accepted",FALSE,FALSE,FALSE,2022-02-28
"235","Lathyrus japonicus","Lathyrus","","japonicus",NA,NA,"","","ild-8875",TRUE,"1.1","Accepted","Leguminosae","Lathyrus","","japonicus","","","Willd.","ild-8875","Accepted",FALSE,FALSE,FALSE,2022-02-28
"236","Lathyrus pratensis","Lathyrus","","pratensis",NA,NA,"","","ild-7773",TRUE,"1.1","Accepted","Leguminosae","Lathyrus","","pratensis","","","L.","ild-7773","Accepted",FALSE,FALSE,FALSE,2022-02-28
"237","Lathyrus venetus","Lathyrus","","venetus",NA,NA,"","","ild-8890",TRUE,"1.1","Accepted","Leguminosae","Lathyrus","","venetus","","","(Mill.) Wohlf.","ild-8890","Accepted",FALSE,FALSE,FALSE,2022-02-28
"238","Lathyrus vernus","Lathyrus","","vernus",NA,NA,"","","ild-8891",TRUE,"1.1","Accepted","Leguminosae","Lathyrus","","vernus","","","(L.) Bernh.","ild-8891","Accepted",FALSE,FALSE,FALSE,2022-02-28
"239","Ledum decumbens","Ledum","","decumbens",NA,NA,"","","tro-12300073",TRUE,"1.1","Accepted","Ericaceae","Ledum","","decumbens","","","Small","tro-12300073","Accepted",FALSE,FALSE,FALSE,2022-02-28
"240","Ledum palustre","Ledum","","palustre",NA,NA,"","","kew-2349893",TRUE,"1.1","Accepted","Ericaceae","Ledum","","palustre","","","L.","kew-2349893","Accepted",FALSE,FALSE,FALSE,2022-02-28
"241","Leucanthemum vulgare","Leucanthemum","","vulgare",NA,NA,"","","gcc-135712",TRUE,"1.1","Accepted","Compositae","Leucanthemum","","vulgare","","","(Vaill.) Lam.","gcc-135712","Accepted",FALSE,FALSE,FALSE,2022-02-28
"242","Ligusticum mutellinoides","Ligusticum","","mutellinoides",NA,NA,"","","kew-2344300",TRUE,"1.1","Accepted","Apiaceae","Ligusticum","","mutellinoides","","","Vill.","kew-2344300","Accepted",FALSE,FALSE,FALSE,2022-02-28
"243","Ligusticum scoticum","Ligusticum","","scoticum",NA,NA,"","","kew-2343883",TRUE,"1.1","Accepted","Apiaceae","Ligusticum","","scoticum","","","L.","kew-2343883","Accepted",FALSE,FALSE,FALSE,2022-02-28
"244","Linaria vulgaris","Linaria","","vulgaris",NA,NA,"","","kew-2498895",TRUE,"1.1","Accepted","Plantaginaceae","Linaria","","vulgaris","","","Mill.","kew-2498895","Accepted",FALSE,FALSE,FALSE,2022-02-28
"245","Linnaea borealis","Linnaea","","borealis",NA,NA,"","","kew-2337127",TRUE,"1.1","Accepted","Caprifoliaceae","Linnaea","","borealis","","","L.","kew-2337127","Accepted",FALSE,FALSE,FALSE,2022-02-28
"246","Loiseleuria procumbens","Loiseleuria","","procumbens",NA,NA,"","","kew-2337993",TRUE,"1.1","Accepted","Ericaceae","Loiseleuria","","procumbens","","","(L.) Loisel.","kew-2337993","Accepted",FALSE,FALSE,FALSE,2022-02-28
"247","Loiselura procumbens","","","procumbens",NA,NA,"","","",FALSE,"1.1","","","Loiselura","","procumbens",NA,"","","","",TRUE,FALSE,FALSE,2022-02-28
"248","Lonicera caerulea","Lonicera","","caerulea",NA,NA,"","","kew-2339990",TRUE,"1.1","Accepted","Caprifoliaceae","Lonicera","","caerulea","","","L.","kew-2339990","Accepted",FALSE,FALSE,FALSE,2022-02-28
"249","Luetkea pectinata","Luetkea","","pectinata",NA,NA,"","","rjp-5759",TRUE,"1.1","Accepted","Rosaceae","Luetkea","","pectinata","","","(Pursh) Kuntze","rjp-5759","Accepted",FALSE,FALSE,FALSE,2022-02-28
"250","Lupinus arcticus","Lupinus","","arcticus",NA,NA,"","","ild-14386",TRUE,"1.1","Accepted","Leguminosae","Lupinus","","arcticus","","","S.Watson","ild-14386","Accepted",FALSE,FALSE,FALSE,2022-02-28
"251","Lupinus polyphyllus","Lupinus","","polyphyllus",NA,NA,"","","ild-8908",TRUE,"1.1","Accepted","Leguminosae","Lupinus","","polyphyllus","","","Lindl.","ild-8908","Accepted",FALSE,FALSE,FALSE,2022-02-28
"252","Luzula confusa","Luzula","","confusa",NA,NA,"","","kew-316319",TRUE,"1.1","Accepted","Juncaceae","Luzula","","confusa","","","Lindeb.","kew-316319","Accepted",FALSE,FALSE,FALSE,2022-02-28
"253","Luzula multiflora","Luzula","","multiflora",NA,NA,"","","kew-316484",TRUE,"1.1","Accepted","Juncaceae","Luzula","","multiflora","","","(Ehrh.) Lej.","kew-316484","Accepted",FALSE,FALSE,FALSE,2022-02-28
"254","Luzula NA","Luzula","","na",NA,NA,"","","kew-316664",TRUE,"1.1","Accepted","Juncaceae","Luzula","","rufa","","","Edgar","kew-316664","Accepted",TRUE,FALSE,FALSE,2022-02-28
"255","Luzula nivalis","Luzula","","nivalis",NA,NA,"","","kew-316552",TRUE,"1.1","Accepted","Juncaceae","Luzula","","nivalis","","","(Laest.) Spreng.","kew-316552","Accepted",FALSE,FALSE,FALSE,2022-02-28
"256","Luzula spicata","Luzula","","spicata",NA,NA,"","","kew-316703",TRUE,"1.1","Accepted","Juncaceae","Luzula","","spicata","","","(L.) DC.","kew-316703","Accepted",FALSE,FALSE,FALSE,2022-02-28
"257","Luzula sudetica","Luzula","","sudetica",NA,NA,"","","kew-316741",TRUE,"1.1","Accepted","Juncaceae","Luzula","","sudetica","","","(Willd.) Schult.","kew-316741","Accepted",FALSE,FALSE,FALSE,2022-02-28
"258","Lycopodium annotinum","Lycopodium","","annotinum",NA,NA,"","","tro-26600190",TRUE,"1.1","Accepted","Lycopodiaceae","Lycopodium","","annotinum","","","L.","tro-26600190","Accepted",FALSE,FALSE,FALSE,2022-02-28
"259","Lycopodium clavatum","Lycopodium","","clavatum",NA,NA,"","","tro-26600197",TRUE,"1.1","Accepted","Lycopodiaceae","Lycopodium","","clavatum","","","L.","tro-26600197","Accepted",FALSE,FALSE,FALSE,2022-02-28
"260","Lycopodium complanatum","Lycopodium","","complanatum",NA,NA,"","","tro-26600200",TRUE,"1.1","Accepted","Lycopodiaceae","Lycopodium","","complanatum","","","L.","tro-26600200","Accepted",FALSE,FALSE,FALSE,2022-02-28
"261","Lysimachia europaea","Lysimachia","","europaea",NA,NA,"","","kew-2896575",TRUE,"1.1","Accepted","Primulaceae","Lysimachia","","europaea","","","(L.) U.Manns & Anderb.","kew-2896575","Accepted",FALSE,FALSE,FALSE,2022-02-28
"262","Lysimachia vulgaris","Lysimachia","","vulgaris",NA,NA,"","","kew-2492070",TRUE,"1.1","Accepted","Primulaceae","Lysimachia","","vulgaris","","","L.","kew-2492070","Accepted",FALSE,FALSE,FALSE,2022-02-28
"263","Maianthemum bifolium","Maianthemum","","bifolium",NA,NA,"","","kew-281331",TRUE,"1.1","Accepted","Asparagaceae","Maianthemum","","bifolium","","","(L.) F.W.Schmidt","kew-281331","Accepted",FALSE,FALSE,FALSE,2022-02-28
"264","Matricaria discoidea","Matricaria","","discoidea",NA,NA,"","","gcc-127165",TRUE,"1.1","Accepted","Compositae","Matricaria","","discoidea","","","DC.","gcc-127165","Accepted",FALSE,FALSE,FALSE,2022-02-28
"265","Matteuccia struthiopteris","Matteuccia","","struthiopteris",NA,NA,"","","tro-26602315",TRUE,"1.1","Accepted","Onocleaceae","Matteuccia","","struthiopteris","","","(L.) Tod.","tro-26602315","Accepted",FALSE,FALSE,FALSE,2022-02-28
"266","Melampyrum pratense","Melampyrum","","pratense",NA,NA,"","","tro-29200344",TRUE,"1.1","Accepted","Orobanchaceae","Melampyrum","","pratense","","","L.","tro-29200344","Accepted",FALSE,FALSE,FALSE,2022-02-28
"267","Melampyrum sylvaticum","Melampyrum","","sylvaticum",NA,NA,"","","kew-2507238",TRUE,"1.1","Unresolved","Orobanchaceae","Melampyrum","","sylvaticum","","","Hook.","kew-2507238","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"268","Melica nutans","Melica","","nutans",NA,NA,"","","kew-423708",TRUE,"1.1","Accepted","Poaceae","Melica","","nutans","","","L.","kew-423708","Accepted",FALSE,FALSE,FALSE,2022-02-28
"269","Melilotus albus","Melilotus","","albus",NA,NA,"","","ild-7888",TRUE,"1.1","Accepted","Leguminosae","Melilotus","","albus","","","Medik.","ild-7888","Accepted",FALSE,FALSE,FALSE,2022-02-28
"270","Menyanthes trifoliata","Menyanthes","","trifoliata",NA,NA,"","","kew-2505977",TRUE,"1.1","Accepted","Menyanthaceae","Menyanthes","","trifoliata","","","L.","kew-2505977","Accepted",FALSE,FALSE,FALSE,2022-02-28
"271","Mertensia maritima","Mertensia","","maritima",NA,NA,"","","kew-2357688",TRUE,"1.1","Accepted","Boraginaceae","Mertensia","","maritima","","","(L.) Gray","kew-2357688","Accepted",FALSE,FALSE,FALSE,2022-02-28
"272","Milium effusum","Milium","","effusum",NA,NA,"","","kew-424434",TRUE,"1.1","Accepted","Poaceae","Milium","","effusum","","","L.","kew-424434","Accepted",FALSE,FALSE,FALSE,2022-02-28
"273","Minuartia biflora","Minuartia","","biflora",NA,NA,"","","kew-2370885",TRUE,"1.1","Accepted","Caryophyllaceae","Minuartia","","biflora","","","(L.) Schinz & Thell.","kew-2370885","Accepted",FALSE,FALSE,FALSE,2022-02-28
"274","Minuartia tricostata","Minuartia","","tricostata",NA,NA,"","","kew-2369336",TRUE,"1.1","Unresolved","Caryophyllaceae","Minuartia","","tricostata","","","A.P.Khokhr.","kew-2369336","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"275","Moneses uniflora","Moneses","","uniflora",NA,NA,"","","kew-2372127",TRUE,"1.1","Accepted","Ericaceae","Moneses","","uniflora","","","A.Gray","kew-2372127","Accepted",FALSE,FALSE,FALSE,2022-02-28
"276","Myosotis arvensis","Myosotis","","arvensis",NA,NA,"","","kew-2357149",TRUE,"1.1","Accepted","Boraginaceae","Myosotis","","arvensis","","","(L.) Hill","kew-2357149","Accepted",FALSE,FALSE,FALSE,2022-02-28
"277","Myosotis scorpioides","Myosotis","","scorpioides",NA,NA,"","","kew-2358330",TRUE,"1.1","Accepted","Boraginaceae","Myosotis","","scorpioides","","","L.","kew-2358330","Accepted",FALSE,FALSE,FALSE,2022-02-28
"278","Myrtus communis","Myrtus","","communis",NA,NA,"","","kew-132410",TRUE,"1.1","Accepted","Myrtaceae","Myrtus","","communis","","","L.","kew-132410","Accepted",FALSE,FALSE,FALSE,2022-02-28
"279","Nardus stricta","Nardus","","stricta",NA,NA,"","","kew-425445",TRUE,"1.1","Accepted","Poaceae","Nardus","","stricta","","","L.","kew-425445","Accepted",FALSE,FALSE,FALSE,2022-02-28
"280","Neottia cordata","Neottia","","cordata",NA,NA,"","","kew-134197",TRUE,"1.1","Accepted","Orchidaceae","Neottia","","cordata","","","(L.) Rich.","kew-134197","Accepted",FALSE,FALSE,FALSE,2022-02-28
"281","Orthilia secunda","Orthilia","","secunda",NA,NA,"","","kew-2387708",TRUE,"1.1","Accepted","Ericaceae","Orthilia","","secunda","","","(L.) House","kew-2387708","Accepted",FALSE,FALSE,FALSE,2022-02-28
"282","Oxalis acetosella","Oxalis","","acetosella",NA,NA,"","","kew-2394737",TRUE,"1.1","Accepted","Oxalidaceae","Oxalis","","acetosella","","","L.","kew-2394737","Accepted",FALSE,FALSE,FALSE,2022-02-28
"283","Oxyria digyna","Oxyria","","digyna",NA,NA,"","","kew-2396529",TRUE,"1.1","Accepted","Polygonaceae","Oxyria","","digyna","","","(L.) Hill","kew-2396529","Accepted",FALSE,FALSE,FALSE,2022-02-28
"284","Oxytropis campestris","Oxytropis","","campestris",NA,NA,"","","ild-8972",TRUE,"1.1","Accepted","Leguminosae","Oxytropis","","campestris","","","(L.) DC.","ild-8972","Accepted",FALSE,FALSE,FALSE,2022-02-28
"285","Oxytropis deflexa","Oxytropis","","deflexa",NA,NA,"","","ild-8975",TRUE,"1.1","Accepted","Leguminosae","Oxytropis","","deflexa","","","(Pall.) DC.","ild-8975","Accepted",FALSE,FALSE,FALSE,2022-02-28
"286","Oxytropis maydelliana","Oxytropis","","maydelliana",NA,NA,"","","ild-20269",TRUE,"1.1","Accepted","Leguminosae","Oxytropis","","maydelliana","","","Trautv.","ild-20269","Accepted",FALSE,FALSE,FALSE,2022-02-28
"287","Oxytropis nigrescens","Oxytropis","","nigrescens",NA,NA,"","","ild-20270",TRUE,"1.1","Accepted","Leguminosae","Oxytropis","","nigrescens","","","(Pall.) DC.","ild-20270","Accepted",FALSE,FALSE,FALSE,2022-02-28
"288","Paeonia anomala","Paeonia","","anomala",NA,NA,"","","kew-2560924",TRUE,"1.1","Accepted","Paeoniaceae","Paeonia","","anomala","","","L.","kew-2560924","Accepted",FALSE,FALSE,FALSE,2022-02-28
"289","Papaver alpinum","Papaver","","alpinum",NA,NA,"","","kew-2560657",TRUE,"1.1","Accepted","Papaveraceae","Papaver","","alpinum","","","L.","kew-2560657","Accepted",FALSE,FALSE,FALSE,2022-02-28
"290","Papaver lapponicum","Papaver","","lapponicum",NA,NA,"","","kew-2560739",TRUE,"1.1","Accepted","Papaveraceae","Papaver","","lapponicum","","","(Tolm.) Nordh.","kew-2560739","Accepted",FALSE,FALSE,FALSE,2022-02-28
"291","Papaver nudicaule","Papaver","","nudicaule",NA,NA,"","","tro-24000137",TRUE,"1.1","Accepted","Papaveraceae","Papaver","","nudicaule","","","L.","tro-24000137","Accepted",FALSE,FALSE,FALSE,2022-02-28
"292","Papaver radicatum","Papaver","","radicatum",NA,NA,"","","kew-2561557",TRUE,"1.1","Accepted","Papaveraceae","Papaver","","radicatum","","","Rottb.","kew-2561557","Accepted",FALSE,FALSE,FALSE,2022-02-28
"293","Papaver variegatum","Papaver","","variegatum",NA,NA,"","","kew-2561181",TRUE,"1.1","Unresolved","Papaveraceae","Papaver","","variegatum","","","Tolm.","kew-2561181","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"294","Parasenecio hastatus","Parasenecio","","hastatus",NA,NA,"","","gcc-21586",TRUE,"1.1","Accepted","Compositae","Parasenecio","","hastatus","","","(L.) H.Koyama","gcc-21586","Accepted",FALSE,FALSE,FALSE,2022-02-28
"295","Paris quadrifolia","Paris","","quadrifolia",NA,NA,"","","kew-283886",TRUE,"1.1","Accepted","Melanthiaceae","Paris","","quadrifolia","","","L.","kew-283886","Accepted",FALSE,FALSE,FALSE,2022-02-28
"296","Parnassia palustris","Parnassia","","palustris",NA,NA,"","","kew-2559858",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","palustris","","","L.","kew-2559858","Accepted",FALSE,FALSE,FALSE,2022-02-28
"297","Pedicularis compacta","Pedicularis","","compacta",NA,NA,"","","kew-2541927",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","compacta","","","Stephan ex Willd.","kew-2541927","Accepted",FALSE,FALSE,FALSE,2022-02-28
"298","Pedicularis dasyantha","Pedicularis","","dasyantha",NA,NA,"","","kew-2542142",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","dasyantha","","","Hadač","kew-2542142","Accepted",FALSE,FALSE,FALSE,2022-02-28
"299","Pedicularis hirsuta","Pedicularis","","hirsuta",NA,NA,"","","kew-2542741",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","hirsuta","","","L.","kew-2542741","Accepted",FALSE,FALSE,FALSE,2022-02-28
"300","Pedicularis labradorica","Pedicularis","","labradorica",NA,NA,"","","kew-2543704",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","labradorica","","","Wirsing","kew-2543704","Accepted",FALSE,FALSE,FALSE,2022-02-28
