"","nbsp","sing.sp","FRic","qual.FRic","FEve","FDis","RaoQ","Warning","Error"
"3001",2,2,NA,NA,NA,0.0757552918729201,0.160701241782323,NA,NA
"3002",6,6,15.1887977404448,0.897595798360258,0.499943555424821,0.898167319261508,2.02276901847648,NA,NA
"3003",5,5,11.7352825567258,0.919979537845953,0.0252602362410466,1.97821446720277,4.25937660105008,NA,NA
"3004",4,4,7.29768307312797,1,0.578920837695963,1.19848342685669,2.8292183447295,NA,NA
"3005",4,4,7.29768307312797,1,0.484111083340132,0.59502790316163,1.27487211926314,NA,NA
"3006",4,4,7.29768307312797,1,0.126427242562434,0.310097034196357,0.784632739004777,NA,NA
"3007",5,5,11.7352825567258,0.919979537845953,0.686851085240331,0.726376909682367,1.8366613410971,NA,NA
"3008",4,4,6.9004331714708,1,0.561893444340794,1.27476653367773,2.67422354532453,NA,NA
"3009",4,4,7.29768307312797,1,0.575644476534264,1.21451988382548,2.82903222595933,NA,NA
"3010",4,4,7.54276464617043,1,0.321765853690973,0.951750548343433,1.89594340712544,NA,NA
"3011",5,5,11.7352825567258,0.919979537845953,0.560601515031915,2.29514714774606,5.65019999711288,NA,NA
"3012",5,5,11.7352825567258,0.919979537845953,0.177322701374927,2.18943956063405,4.8934504270524,NA,NA
"3013",4,4,6.9004331714708,1,0.803362802188743,2.04606094946849,4.90802051156446,NA,NA
"3014",4,4,7.29768307312797,1,0.0642220393700138,0.572857124798689,0.922683675163595,NA,NA
"3015",4,4,6.9004331714708,1,0.662615496599238,1.52378471670301,3.28953054371248,NA,NA
"3016",5,5,9.58279069738544,0.919188126273652,0.710152068461273,1.55400452085717,3.98547388375024,NA,NA
"3017",5,5,9.58279069738544,0.919188126273652,0.781338615583706,2.2756283148189,5.88623476941877,NA,NA
"3018",5,5,11.7352825567258,0.919979537845953,0.0153361976520462,1.79206137208914,3.84555035241178,NA,NA
"3019",6,6,14.8457436452525,0.927504662383882,0.547580458808987,1.53553348232176,3.45435059253016,NA,NA
"3020",5,5,10.5371254458117,0.954703944833192,0.533931315924772,1.63648732913475,4.01169432263816,NA,NA
"3021",5,5,10.5371254458117,0.954703944833192,0.616285149084284,2.15209307056253,5.43641247203627,NA,NA
"3022",5,5,11.7352825567258,0.919979537845953,0.275165550024756,2.20823770380159,5.06536982963842,NA,NA
"3023",6,6,12.7144697641268,0.885363634394996,0.452021333359934,2.38757667121316,6.46210723951111,NA,NA
"3024",5,5,11.7352825567258,0.919979537845953,0.47617358327679,1.16897358612938,2.60291062085658,NA,NA
"3025",5,5,11.7352825567258,0.919979537845953,0.220360051752504,2.17795277249015,4.9812399228223,NA,NA
"3026",4,4,8.32394480970597,1,0.585973304741097,1.48222723903025,3.78525426382109,NA,NA
"3027",4,4,7.54276464617043,1,0.169509534209901,0.841234478442465,1.96900435902178,NA,NA
"3028",6,6,15.1887977404448,0.897595798360258,0.0454999079651331,1.59847972869112,2.99173768251791,NA,NA
"3029",5,5,11.7352825567258,0.919979537845953,0.166863622965405,2.18948567937379,4.8874191916145,NA,NA
"3030",6,6,14.0300893837897,0.860687511362389,0.646266691090151,2.28681212741778,6.26444184579686,NA,NA
"3031",6,6,8.238380521207,0.934379466524197,0.633990349108777,1.52328058072471,3.45151690775587,NA,NA
"3032",5,5,11.7352825567258,0.919979537845953,0.67335291791245,1.66938110137305,4.14245782855212,NA,NA
"3033",5,5,11.7352825567258,0.919979537845953,0.0726458673659881,0.424238879828772,0.896635242250944,NA,NA
"3034",5,5,11.7352825567258,0.919979537845953,0.380047086711513,1.65800201658954,3.84104175097064,NA,NA
"3035",5,5,11.7352825567258,0.919979537845953,0.731936909392557,2.22352790598082,5.66517307026417,NA,NA
"3036",5,5,11.7352825567258,0.919979537845953,0.301209671207718,1.9681320713625,4.54971116805142,NA,NA
"3037",4,4,7.29768307312797,1,0.369804485541394,1.63988376984542,4.10578258585251,NA,NA
"3038",7,7,17.1760152737835,0.886495446544982,0.22963822395041,1.86688496853783,4.81204767161609,NA,NA
"3039",4,4,6.9004331714708,1,0.913464382074329,2.18507519583693,4.84953487263271,NA,NA
"3040",5,5,11.7352825567258,0.919979537845953,0.343017502945235,2.16350243577128,5.03036929616089,NA,NA
"3041",6,6,14.1843966543574,0.882313375681575,0.670148870398093,2.72975214516793,7.69357948414481,NA,NA
"3042",4,4,6.9004331714708,1,0.857522548320284,1.99877818292539,4.46477026734385,NA,NA
"3043",5,5,10.5371254458117,0.954703944833192,0.453988212956741,2.01316173218206,4.72843318408801,NA,NA
"3044",3,3,7.7923220936798,NA,0.978706969901809,0.553281197916589,1.23762822484315,NA,NA
"3045",5,5,11.7352825567258,0.919979537845953,0.368335784859839,1.22337856506093,2.76923288377572,NA,NA
"3046",5,5,10.7157864015727,0.964472974898163,0.575040308335833,1.96783376386805,4.89659742704574,NA,NA
"3047",5,5,11.7352825567258,0.919979537845953,0.0164935939047253,2.14208212614376,4.59881872016369,NA,NA
"3048",4,4,6.9004331714708,1,0.743404414957841,2.04799107014165,4.81743614751482,NA,NA
"3049",5,5,11.7352825567258,0.919979537845953,0.732877508105032,2.48454509257366,6.42324221756768,NA,NA
"3050",5,5,9.58279069738544,0.919188126273652,0.676383402450035,2.43027250871119,6.55040717329684,NA,NA
"3051",5,5,9.58279069738544,0.919188126273652,0.384239166505097,2.50460499821884,6.8022926549401,NA,NA
"3052",5,5,11.7352825567258,0.919979537845953,0.493516472505507,1.99375053406353,4.78294039339713,NA,NA
"3053",3,3,7.2446364690636,NA,0.178913331360864,0.759415364878617,1.59875953889703,NA,NA
"3054",3,3,7.27324422112949,NA,0.146831074037853,0.584091746641288,1.37982749108355,NA,NA
"3055",5,5,10.7157864015727,0.964472974898163,0.155116007925425,1.06614425130717,1.96519609632904,NA,NA
"3056",5,5,9.58279069738544,0.919188126273652,0.85224019023789,2.6215549013444,7.09966894393581,NA,NA
"3057",6,6,15.1887977404448,0.897595798360258,0.248726310401861,0.753685979546738,1.64028919696936,NA,NA
"3058",5,5,9.24881083501356,0.922171262082578,0.750063050670891,2.41208799656985,6.34179943884758,NA,NA
"3059",5,5,10.7157864015727,0.964472974898163,0.751805607291125,1.73555475188809,4.20703688380555,NA,NA
"3060",5,5,9.58279069738544,0.919188126273652,0.591629019714195,0.668288741263243,1.69284860067839,NA,NA
"3061",4,4,5.5970906795098,1,0.486132718571747,2.01117831524997,5.37937762505631,NA,NA
"3062",5,5,9.58279069738544,0.919188126273652,0.76065922849974,2.31155311739327,6.11548411698241,NA,NA
"3063",6,6,14.1843966543574,0.882313375681575,0.84924761289918,2.66115537939756,7.27876616294787,NA,NA
"3064",6,6,14.1843966543574,0.882313375681575,0.397656657231205,2.36639980995792,6.46510421741402,NA,NA
"3065",4,4,5.5970906795098,1,0.550258691931932,1.56351259544591,4.07432535390989,NA,NA
"3066",6,6,14.0300893837897,0.860687511362389,0.513637980585919,2.14358569379912,5.29290564235368,NA,NA
"3067",5,5,9.58279069738544,0.919188126273652,0.390389495168568,1.9268184952743,5.11870098063245,NA,NA
"3068",5,5,9.58279069738544,0.919188126273652,0.0715884391433187,2.73974375057731,7.51037580147943,NA,NA
"3069",6,6,14.1843966543574,0.882313375681575,0.761928609946813,2.38506296074163,6.51775167756264,NA,NA
"3070",6,6,11.5010346733341,0.858472686149649,0.436573473423095,1.86021540808641,4.5189159100647,NA,NA
"3071",5,5,10.7157864015727,0.964472974898163,0.634082590277758,1.51777262342398,3.45250911049645,NA,NA
"3072",5,5,9.58279069738544,0.919188126273652,0.524174848578191,2.2195379772161,5.99614197956965,NA,NA
"3073",5,5,10.7157864015727,0.964472974898163,0.607186741387806,1.83011686350461,4.22756555741606,NA,NA
"3074",5,5,9.58279069738544,0.919188126273652,0.510962641661031,1.27342394218961,3.00729842997819,NA,NA
"3075",4,4,6.9004331714708,1,0.89480649311167,2.0361837576423,4.38513800050237,NA,NA
"3076",5,5,9.58279069738544,0.919188126273652,0.766659689745894,2.74280347120795,7.57698587987189,NA,NA
"3077",4,4,7.29768307312797,1,0.227443847812643,0.509329121047554,1.28884149857576,NA,NA
"3078",4,4,7.29768307312797,1,0.261386097947704,0.656313540654282,1.22439739724218,NA,NA
"3079",6,6,14.0300893837897,0.860687511362389,0.502965380599722,2.41325378642532,6.77522049828491,NA,NA
"3080",5,5,9.58279069738544,0.919188126273652,0.433420015024416,2.16413025927245,5.83100410497421,NA,NA
